,Area,TotHousehold,ParentArea,Year,MedInc_house,perc_less20k_house,perc_bet20k30k_house,perc_bet30k50k_house,perc_bet50k70k_house,perc_bet70k100k_house,perc_bet100k150k_house,perc_greater150k_house
161,Beach Haven South,1098.0,AucklandRegion,2013,97000.0,0.03825136612021858,0.05191256830601093,0.10109289617486339,0.11748633879781421,0.15027322404371585,0.22131147540983606,0.20765027322404372
162,Glenfield Central,1323.0,AucklandRegion,2013,71400.0,0.07482993197278912,0.08163265306122448,0.1292517006802721,0.13151927437641722,0.17913832199546487,0.14965986394557823,0.10204081632653061
163,Piha,354.0,AucklandRegion,2013,77400.0,0.0847457627118644,0.05084745762711865,0.1440677966101695,0.0847457627118644,0.1694915254237288,0.16101694915254236,0.11864406779661017
164,Ranui South West,645.0,AucklandRegion,2013,64800.0,0.08372093023255814,0.09302325581395349,0.15348837209302327,0.12093023255813953,0.15813953488372093,0.15348837209302327,0.06511627906976744
165,Henderson Larnoch,1131.0,AucklandRegion,2013,57100.0,0.09018567639257294,0.07957559681697612,0.14588859416445624,0.1246684350132626,0.15649867374005305,0.09283819628647215,0.042440318302387266
166,Birkdale South,1521.0,AucklandRegion,2013,80000.0,0.0650887573964497,0.0650887573964497,0.13609467455621302,0.10453648915187377,0.1913214990138067,0.22090729783037474,0.08284023668639054
167,Te Atatu Peninsula Central,1047.0,AucklandRegion,2013,69000.0,0.09169054441260745,0.09169054441260745,0.1318051575931232,0.10315186246418338,0.16045845272206305,0.17478510028653296,0.07736389684813753
168,Glenfield East,687.0,AucklandRegion,2013,69000.0,0.07423580786026202,0.07423580786026202,0.14847161572052403,0.12663755458515283,0.18340611353711792,0.16593886462882096,0.06550218340611354
169,Henderson Valley,474.0,AucklandRegion,2013,92800.0,0.03164556962025317,0.04430379746835443,0.0949367088607595,0.13291139240506328,0.18354430379746836,0.2468354430379747,0.1518987341772152
170,Te Atatu Peninsula West,1221.0,AucklandRegion,2013,77600.0,0.05405405405405406,0.07125307125307126,0.12039312039312039,0.13513513513513514,0.18673218673218672,0.19164619164619165,0.09582309582309582
171,Henderson Lincoln West,891.0,AucklandRegion,2013,56800.0,0.08080808080808081,0.09764309764309764,0.16498316498316498,0.1414141414141414,0.15151515151515152,0.10101010101010101,0.05387205387205387
172,Ranui South East,597.0,AucklandRegion,2013,65800.0,0.09547738693467336,0.08040201005025126,0.11557788944723618,0.12060301507537688,0.1457286432160804,0.15577889447236182,0.05527638190954774
173,Henderson Lincoln East,78.0,AucklandRegion,2013,53400.0,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.11538461538461539,0.0
174,Birkenhead West,1461.0,AucklandRegion,2013,91500.0,0.0513347022587269,0.057494866529774126,0.10677618069815195,0.11498973305954825,0.162217659137577,0.20944558521560575,0.19096509240246407
175,Te Atatu Peninsula East,915.0,AucklandRegion,2013,91400.0,0.04918032786885246,0.06557377049180328,0.10819672131147541,0.10163934426229508,0.14098360655737704,0.19672131147540983,0.18688524590163935
176,Milford West,1221.0,AucklandRegion,2013,66500.0,0.10565110565110565,0.12285012285012285,0.12530712530712532,0.11056511056511056,0.11547911547911548,0.13513513513513514,0.17936117936117937
177,Westlake,1059.0,AucklandRegion,2013,63600.0,0.10198300283286119,0.11898016997167139,0.1388101983002833,0.11614730878186968,0.13314447592067988,0.1359773371104816,0.141643059490085
178,Hillcrest North (Auckland),1116.0,AucklandRegion,2013,68200.0,0.08870967741935484,0.0913978494623656,0.11827956989247312,0.13709677419354838,0.1478494623655914,0.15591397849462366,0.11021505376344086
179,Henderson Lincoln South,696.0,AucklandRegion,2013,60300.0,0.09482758620689655,0.07758620689655173,0.1810344827586207,0.14224137931034483,0.16379310344827586,0.14224137931034483,0.0603448275862069
180,Hillcrest West (Auckland),1038.0,AucklandRegion,2013,83400.0,0.05202312138728324,0.08092485549132948,0.12427745664739884,0.11849710982658959,0.15895953757225434,0.1994219653179191,0.15895953757225434
181,Milford Central,807.0,AucklandRegion,2013,94600.0,0.055762081784386616,0.06319702602230483,0.11895910780669144,0.09665427509293681,0.1449814126394052,0.1412639405204461,0.2862453531598513
182,Summerland South,921.0,AucklandRegion,2013,95800.0,0.04560260586319218,0.048859934853420196,0.11726384364820847,0.10749185667752444,0.1465798045602606,0.254071661237785,0.17263843648208468
183,Summerland North,771.0,AucklandRegion,2013,81400.0,0.058365758754863814,0.07782101167315175,0.13229571984435798,0.09727626459143969,0.16342412451361868,0.2140077821011673,0.11673151750972763
184,Hillcrest East (Auckland),1281.0,AucklandRegion,2013,80700.0,0.05620608899297424,0.07259953161592506,0.1358313817330211,0.117096018735363,0.15690866510538642,0.18266978922716628,0.15456674473067916
185,Chatswood,1110.0,AucklandRegion,2013,98100.0,0.05405405405405406,0.04594594594594595,0.10810810810810811,0.1,0.15135135135135136,0.1945945945945946,0.24324324324324326
186,Te Atatu South-Edmonton,1179.0,AucklandRegion,2013,62800.0,0.07124681933842239,0.089058524173028,0.17048346055979643,0.12468193384223919,0.16539440203562342,0.1297709923664122,0.06615776081424936
187,Birkenhead North,1014.0,AucklandRegion,2013,76400.0,0.07692307692307693,0.09171597633136094,0.11242603550295859,0.12130177514792899,0.12721893491124261,0.1804733727810651,0.15384615384615385
188,Takapuna West,1695.0,AucklandRegion,2013,67600.0,0.10088495575221239,0.11504424778761062,0.13451327433628318,0.10619469026548672,0.13628318584070798,0.13628318584070798,0.15221238938053097
189,Henderson North,1128.0,AucklandRegion,2013,56400.0,0.10106382978723404,0.11436170212765957,0.15425531914893617,0.13031914893617022,0.14627659574468085,0.1276595744680851,0.05053191489361702
190,Takapuna Central,996.0,AucklandRegion,2013,105000.0,0.060240963855421686,0.045180722891566265,0.10542168674698796,0.10240963855421686,0.12650602409638553,0.16265060240963855,0.3072289156626506
191,Western Heights (Auckland),1155.0,AucklandRegion,2013,89300.0,0.04415584415584416,0.05714285714285714,0.10909090909090909,0.1038961038961039,0.17922077922077922,0.2025974025974026,0.16363636363636364
192,Te Atatu South-Central,1311.0,AucklandRegion,2013,75900.0,0.06407322654462243,0.06864988558352403,0.14187643020594964,0.11212814645308924,0.16018306636155608,0.17620137299771166,0.11441647597254005
193,Northcote Central (Auckland),786.0,AucklandRegion,2013,43200.0,0.1946564885496183,0.10687022900763359,0.14122137404580154,0.09541984732824428,0.09541984732824428,0.08778625954198473,0.07633587786259542
194,Akoranga,402.0,AucklandRegion,2013,31900.0,0.14925373134328357,0.2462686567164179,0.19402985074626866,0.08955223880597014,0.04477611940298507,0.07462686567164178,0.06716417910447761
195,Northcote South (Auckland),855.0,AucklandRegion,2013,81000.0,0.05263157894736842,0.08070175438596491,0.14035087719298245,0.11578947368421053,0.1649122807017544,0.17192982456140352,0.17192982456140352
196,Birkenhead South,1080.0,AucklandRegion,2013,108500.0,0.041666666666666664,0.04722222222222222,0.10277777777777777,0.1,0.125,0.17222222222222222,0.3055555555555556
197,Henderson Central,594.0,AucklandRegion,2013,27700.0,0.22727272727272727,0.2222222222222222,0.18181818181818182,0.10101010101010101,0.050505050505050504,0.020202020202020204,0.010101010101010102
198,Waiatarua,732.0,AucklandRegion,2013,89300.0,0.05737704918032787,0.045081967213114756,0.11065573770491803,0.11475409836065574,0.1762295081967213,0.20901639344262296,0.1680327868852459
199,Te Atatu South-McLeod North,1023.0,AucklandRegion,2013,65100.0,0.07038123167155426,0.09090909090909091,0.17008797653958943,0.12316715542521994,0.18475073313782991,0.15542521994134897,0.04398826979472141
200,Henderson Valley Park,507.0,AucklandRegion,2013,58900.0,0.11242603550295859,0.07100591715976332,0.14201183431952663,0.10650887573964497,0.15976331360946747,0.11242603550295859,0.03550295857988166
201,Henderson North East,906.0,AucklandRegion,2013,48700.0,0.1357615894039735,0.1357615894039735,0.15894039735099338,0.12582781456953643,0.1357615894039735,0.09271523178807947,0.059602649006622516
202,Waitakere Ranges South,408.0,AucklandRegion,2013,68700.0,0.08088235294117647,0.08823529411764706,0.14705882352941177,0.13970588235294118,0.16176470588235295,0.16176470588235295,0.11764705882352941
203,Northcote Tuff Crater,753.0,AucklandRegion,2013,91100.0,0.06772908366533864,0.06374501992031872,0.10358565737051793,0.09163346613545817,0.1553784860557769,0.19123505976095617,0.1952191235059761
204,Northcote Point (Auckland),1110.0,AucklandRegion,2013,100900.0,0.05675675675675676,0.05675675675675676,0.1,0.0918918918918919,0.14594594594594595,0.15135135135135136,0.3054054054054054
205,McLaren Park,1200.0,AucklandRegion,2013,60700.0,0.095,0.085,0.125,0.135,0.165,0.105,0.0425
206,Henderson East,861.0,AucklandRegion,2013,57500.0,0.11498257839721254,0.10104529616724739,0.14982578397212543,0.1254355400696864,0.14285714285714285,0.14285714285714285,0.06620209059233449
207,Te Atatu South-McLeod South,1113.0,AucklandRegion,2013,70400.0,0.0862533692722372,0.0889487870619946,0.12398921832884097,0.12129380053908356,0.16172506738544473,0.1752021563342318,0.0889487870619946
208,Takapuna South,552.0,AucklandRegion,2013,106500.0,0.043478260869565216,0.05434782608695652,0.11413043478260869,0.08152173913043478,0.14673913043478262,0.14130434782608695,0.33152173913043476
209,Rosebank Peninsula,6.0,AucklandRegion,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Hauraki,1449.0,AucklandRegion,2013,96400.0,0.062111801242236024,0.057971014492753624,0.11180124223602485,0.09937888198757763,0.13043478260869565,0.18633540372670807,0.2463768115942029
211,Glendene North,1356.0,AucklandRegion,2013,69100.0,0.07964601769911504,0.08185840707964602,0.13274336283185842,0.12168141592920353,0.1836283185840708,0.1504424778761062,0.0752212389380531
212,Sunnyvale West-Parrs Park,672.0,AucklandRegion,2013,64500.0,0.08482142857142858,0.07142857142857142,0.14732142857142858,0.11160714285714286,0.17410714285714285,0.12946428571428573,0.03125
213,Sunnyvale East,1341.0,AucklandRegion,2013,66200.0,0.06935123042505593,0.09172259507829977,0.14988814317673377,0.1297539149888143,0.174496644295302,0.14988814317673377,0.06487695749440715
214,Point Chevalier West,1365.0,AucklandRegion,2013,82000.0,0.08351648351648351,0.1054945054945055,0.11648351648351649,0.08791208791208792,0.12087912087912088,0.14725274725274726,0.22197802197802197
215,Belmont (Auckland),1062.0,AucklandRegion,2013,83900.0,0.07909604519774012,0.06497175141242938,0.10451977401129943,0.11016949152542373,0.1638418079096045,0.1864406779661017,0.16101694915254236
216,Bayswater,1020.0,AucklandRegion,2013,86900.0,0.1,0.061764705882352944,0.1,0.09411764705882353,0.13823529411764707,0.16470588235294117,0.21176470588235294
217,Glendene South,837.0,AucklandRegion,2013,66800.0,0.06093189964157706,0.07168458781362007,0.14336917562724014,0.12903225806451613,0.16129032258064516,0.15053763440860216,0.053763440860215055
218,Glen Eden West,1125.0,AucklandRegion,2013,61300.0,0.08266666666666667,0.09066666666666667,0.16,0.10933333333333334,0.15466666666666667,0.144,0.06666666666666667
219,Herne Bay,1206.0,AucklandRegion,2013,131300.0,0.03980099502487562,0.04228855721393035,0.06716417910447761,0.09203980099502487,0.11194029850746269,0.16417910447761194,0.39054726368159204
220,Westmere North,762.0,AucklandRegion,2013,133000.0,0.051181102362204724,0.04330708661417323,0.07874015748031496,0.05905511811023622,0.11023622047244094,0.14960629921259844,0.38976377952755903
221,Point Chevalier East,1596.0,AucklandRegion,2013,95900.0,0.08082706766917293,0.07142857142857142,0.09774436090225563,0.08082706766917293,0.12030075187969924,0.15413533834586465,0.2650375939849624
222,Oratia,678.0,AucklandRegion,2013,99200.0,0.05309734513274336,0.05309734513274336,0.09734513274336283,0.09292035398230089,0.15486725663716813,0.19911504424778761,0.24336283185840707
223,Glen Eden Rosier,1029.0,AucklandRegion,2013,68300.0,0.08454810495626822,0.07580174927113703,0.1457725947521866,0.1282798833819242,0.1836734693877551,0.16034985422740525,0.0641399416909621
224,Saint Marys Bay,930.0,AucklandRegion,2013,124900.0,0.04838709677419355,0.03870967741935484,0.07419354838709677,0.0935483870967742,0.1032258064516129,0.15483870967741936,0.36129032258064514
225,Westmere South-Western Springs,1071.0,AucklandRegion,2013,128000.0,0.07282913165266107,0.04481792717086835,0.06442577030812324,0.07282913165266107,0.10644257703081232,0.15406162464985995,0.37815126050420167
226,Ponsonby West,798.0,AucklandRegion,2013,133300.0,0.06390977443609022,0.03383458646616541,0.07894736842105263,0.06390977443609022,0.11278195488721804,0.14661654135338345,0.39849624060150374
227,Kelston North,720.0,AucklandRegion,2013,59600.0,0.08333333333333333,0.09583333333333334,0.15,0.1125,0.1625,0.12083333333333333,0.05416666666666667
228,Avondale Rosebank,1146.0,AucklandRegion,2013,69600.0,0.0968586387434555,0.06544502617801047,0.12041884816753927,0.11780104712041885,0.16753926701570682,0.1544502617801047,0.07329842931937172
229,Narrow Neck,1437.0,AucklandRegion,2013,88300.0,0.081419624217119,0.07306889352818371,0.11899791231732777,0.0918580375782881,0.13778705636743216,0.15657620041753653,0.23799582463465555
230,Glen Eden North,831.0,AucklandRegion,2013,55200.0,0.11552346570397112,0.09025270758122744,0.1552346570397112,0.11191335740072202,0.17328519855595667,0.09386281588447654,0.04693140794223827
231,Glen Eden Woodglen,1374.0,AucklandRegion,2013,68000.0,0.07423580786026202,0.06550218340611354,0.14192139737991266,0.1572052401746725,0.1812227074235808,0.1615720524017467,0.06331877729257641
232,Kelston South,681.0,AucklandRegion,2013,58500.0,0.11013215859030837,0.07488986784140969,0.13656387665198239,0.12334801762114538,0.15418502202643172,0.11013215859030837,0.04405286343612335
233,Waterview,1170.0,AucklandRegion,2013,68600.0,0.12564102564102564,0.06923076923076923,0.10512820512820513,0.11794871794871795,0.14615384615384616,0.13333333333333333,0.11794871794871795
234,Ponsonby East,1287.0,AucklandRegion,2013,125500.0,0.04195804195804196,0.037296037296037296,0.0675990675990676,0.08624708624708624,0.1258741258741259,0.1561771561771562,0.3613053613053613
235,Wynyard-Viaduct,546.0,AucklandRegion,2013,117000.0,0.04945054945054945,0.027472527472527472,0.07142857142857142,0.08241758241758242,0.14835164835164835,0.17032967032967034,0.31868131868131866
236,Stanley Point,612.0,AucklandRegion,2013,124800.0,0.0392156862745098,0.0392156862745098,0.08333333333333333,0.09313725490196079,0.10784313725490197,0.19117647058823528,0.3627450980392157
237,Glen Eden Central,1197.0,AucklandRegion,2013,61500.0,0.09523809523809523,0.09523809523809523,0.12781954887218044,0.14035087719298245,0.15288220551378445,0.12531328320802004,0.06516290726817042
238,Grey Lynn North,1062.0,AucklandRegion,2013,123900.0,0.0480225988700565,0.03672316384180791,0.062146892655367235,0.08192090395480225,0.11016949152542373,0.1864406779661017,0.327683615819209
239,Avondale West (Auckland),1104.0,AucklandRegion,2013,58800.0,0.12771739130434784,0.08967391304347826,0.125,0.10597826086956522,0.125,0.13858695652173914,0.057065217391304345
240,Freemans Bay,1896.0,AucklandRegion,2013,104300.0,0.08702531645569621,0.04746835443037975,0.06962025316455696,0.07753164556962025,0.13291139240506328,0.15664556962025317,0.2848101265822785
241,Mount Albert West,804.0,AucklandRegion,2013,78000.0,0.08582089552238806,0.06343283582089553,0.13059701492537312,0.1044776119402985,0.15671641791044777,0.14925373134328357,0.16044776119402984
242,Avondale North (Auckland),1359.0,AucklandRegion,2013,72600.0,0.0772626931567329,0.07505518763796909,0.12582781456953643,0.12141280353200883,0.15673289183222958,0.17218543046357615,0.09713024282560706
243,Grey Lynn West,1029.0,AucklandRegion,2013,83900.0,0.1282798833819242,0.061224489795918366,0.09329446064139942,0.07580174927113703,0.11078717201166181,0.13119533527696792,0.21865889212827988
244,Mount Albert North,1332.0,AucklandRegion,2013,82200.0,0.0945945945945946,0.05405405405405406,0.10585585585585586,0.11036036036036036,0.14189189189189189,0.17117117117117117,0.17117117117117117
245,New Lynn North,1047.0,AucklandRegion,2013,54300.0,0.10601719197707736,0.11461318051575932,0.14613180515759314,0.1318051575931232,0.14326647564469913,0.1174785100286533,0.03724928366762178
246,Victoria Park,636.0,AucklandRegion,2013,57900.0,0.14622641509433962,0.03773584905660377,0.17452830188679244,0.1650943396226415,0.15566037735849056,0.09433962264150944,0.07547169811320754
247,Konini,1191.0,AucklandRegion,2013,87300.0,0.05289672544080604,0.05289672544080604,0.10327455919395466,0.12090680100755667,0.20151133501259447,0.20151133501259447,0.1561712846347607
248,New Lynn North West,960.0,AucklandRegion,2013,57300.0,0.1,0.109375,0.14375,0.1375,0.134375,0.125,0.053125
249,Hobson Ridge North,1083.0,AucklandRegion,2013,55000.0,0.1440443213296399,0.060941828254847646,0.15512465373961218,0.13019390581717452,0.13850415512465375,0.10249307479224377,0.05263157894736842
250,Grey Lynn Central,1197.0,AucklandRegion,2013,121100.0,0.03759398496240601,0.03508771929824561,0.06766917293233082,0.08270676691729323,0.13032581453634084,0.15789473684210525,0.3358395989974937
251,Fruitvale,957.0,AucklandRegion,2013,67100.0,0.10344827586206896,0.06896551724137931,0.14106583072100312,0.11285266457680251,0.16927899686520376,0.15047021943573669,0.07523510971786834
252,Devonport,1278.0,AucklandRegion,2013,98600.0,0.05868544600938967,0.06807511737089202,0.11267605633802817,0.09859154929577464,0.11267605633802817,0.16901408450704225,0.27230046948356806
253,Avondale Central (Auckland),936.0,AucklandRegion,2013,51400.0,0.16025641025641027,0.11538461538461539,0.10897435897435898,0.10897435897435898,0.13141025641025642,0.10897435897435898,0.04807692307692308
254,Queen Street,834.0,AucklandRegion,2013,50700.0,0.19784172661870503,0.06474820143884892,0.1510791366906475,0.12589928057553956,0.1223021582733813,0.08633093525179857,0.08992805755395683
255,Quay Street-Customs Street,990.0,AucklandRegion,2013,82600.0,0.11212121212121212,0.03636363636363636,0.10303030303030303,0.09696969696969697,0.16666666666666666,0.17272727272727273,0.1484848484848485
