site_id, easting, northing, longitude, latitude
1026,1934007.2281,5794196.2388,176.8004383901305,-37.93846456967914
1027,1925810.6582,5781778.8724,176.71299123307318,-38.05311973318355
1028,1936365.3244,5790179.547,176.82909216033156,-37.97371675766675
1029,1943293.4801,5788752.8503,176.90847454128516,-37.98395344463549
1030,1933655.8282,5781012.9942,176.80257360155198,-38.05715103901367
1031,1948217.6044,5793036.7989,176.9623405145895,-37.943559923218125
1032,1948408.7435,5790824.609,176.96558155372043,-37.96337726201217
1033,1950806.2684,5791813.255,176.99232736180699,-37.95356587114732
1034,1949447.4293,5790168.4066,176.97769646491102,-37.968878440201365
1035,1950212.3805,5790231.2125,176.9863537997872,-37.968019185994955
1036,1951653.985,5790918.81,177.00239019626403,-37.961280207311695
1037,1954257.0775,5784984.4373,177.03487597934176,-38.01362238948627
1038,1959048.1146,5788824.4062,177.08739780651854,-37.97721764361154
1039,1959688.0378,5786762.507,177.09569760810678,-37.995500610830284
1040,1928812.7636,5737489.2581,176.7676734865814,-38.45033529783697
1041,1951807.9346,5755211.6513,177.0217380438162,-38.282247952786264
1042,1923459.7854,5737301.2879,176.70654328027643,-38.4539810746476
1043,1922289.9137,5777213.4585,176.67500161987516,-38.09544187585306
1044,1926498.3241,5779734.54,176.72174526669409,-38.071258296812836
1045,1924686.5144,5777104.9435,176.70232642388572,-38.095560492301885
1046,1963341.0852,5784462.3478,177.13835878390887,-38.01472259814423
1047,1968701.9985,5780672.1573,177.20121690939087,-38.0466278991528
1048,2021439.1336,5799316.3622,177.78940929893182,-37.85619557265092
1049,1973926.3514,5783349.5326,177.25919954616916,-38.02042305345076
1050,1976394.2133,5784067.9351,177.28686060531513,-38.01294551806351
1051,1981677.4588,5782106.9172,177.3479177010267,-38.02836164085173
1052,1983769.7975,5762490.0609,177.3822310602115,-38.2037628024076
1053,2063343.9665,5816175.638,178.25312673075015,-37.68457528513378
1054,2011477.0278,5745813.3633,177.70734777645472,-38.34133125177863
1055,2057164.4186,5796218.3666,178.19588900491283,-37.866812619941946
1056,2050953.8732,5772914.9153,178.14017118006984,-38.07909157918436
1057,2003113.6185,5708709.7493,177.63331615788823,-38.67842139218077
1058,2048245.4626,5737055.6655,178.1320521798323,-38.40232576262632
1059,2026192.5064,5709742.7663,177.89707185091194,-38.65834879079766
1060,2032612.3227,5713649.8962,177.96815338343882,-38.620162559507136
1061,2035193.3546,5711510.2456,177.99902684899908,-38.638110430952956
1062,2033666.5526,5709103.279,177.98305062843284,-38.660466956463466
1063,2035040.6727,5710883.1817,177.99767114438268,-38.64381479265329
1064,2035252.0621,5710161.1965,178.00054259542276,-38.6501927673903
1065,2036328.27,5711295.783,178.012151711496,-38.63947853142427
1066,2034502.6255,5709267.219,177.9925212664965,-38.658585928364
1067,2035097.5713,5709649.5837,177.99909395529932,-38.654861569026785
1068,2037114.4982,5710799.4744,178.02146273707538,-38.643547129616024
1069,2036453.0121,5710219.5292,178.0142545440282,-38.64907908811425
1070,2036612.2762,5709313.8509,178.01664623722718,-38.65713126146725
1071,2035949.0382,5708715.8154,178.00942766964343,-38.66282629484822
1072,2038526.2269,5709522.1236,178.03842731855718,-38.654317388785294
1073,2037678.9397,5709116.2129,178.02898273837394,-38.65837976446003
1074,2037100.087,5708100.5528,178.02299392861428,-38.667783003680334
1075,2038878.0554,5708215.3734,178.04327985157818,-38.66587397023938
1076,2038440.744,5706752.433,178.03919560611482,-38.679223061119444
1077,2040012.3013,5707759.9689,178.05655501881026,-38.66939987654318
1078,2039681.9055,5706705.1802,178.05343928269886,-38.67903236504571
1079,2041071.3183,5705862.7315,178.06988534315036,-38.68590424609081
1080,1947512.4249,5684095.3341,177.00820646197315,-38.92326040683337
1081,1953691.7754,5701125.2932,177.07056580115042,-38.7677150996875
1082,1977827.2821,5696901.4745,177.3499259314116,-38.795674002744065
1083,1993494.4003,5671171.4355,177.54453003574113,-39.01996451285001
1084,1982515.665,5669584.9963,177.41898070245338,-39.03908485473608
1085,2016179.2228,5667981.592,177.8076289779309,-39.03811908904796
1086,1914619.0982,5654987.172,176.6430099743347,-39.19743746726979
1087,1900904.2681,5624583.3545,176.49810459431194,-39.47574667349648
1088,1892757.6618,5606531.639,176.41151130572325,-39.64092232600499
1089,1926305.955,5627773.4517,176.79126573334668,-39.43781359388014
1090,1927821.1782,5612094.4362,176.81654954734623,-39.5782022219702
1091,1922951.5403,5606190.5573,176.7628480544619,-39.63313083294269
1092,1927910.4877,5609708.9987,176.81876601947909,-39.599614117874715
1093,1917169.0332,5592325.0313,176.7022707279279,-39.759963835381555
1094,1923922.1094,5608030.3641,176.77323377329094,-39.616222853889774
1095,1925850.8168,5608030.482,176.79565425729356,-39.61549040220353
1096,1924659.9648,5607629.6166,176.78200754985508,-39.619546571592636
1097,1925119.4601,5606996.6109,176.78765998474242,-39.625063443161295
1098,1925402.5688,5606327.6665,176.7912801461171,-39.630970150197605
1099,1926214.4681,5605449.3512,176.80115290185904,-39.63855773050615
1100,1928707.3284,5607221.9118,176.82925983350844,-39.62166848367956
1101,1927965.5777,5606435.0785,176.82102653959313,-39.629026683414274
1102,1936060.825,5610785.9297,176.9129319762684,-39.58677702702611
1103,1928979.6879,5605760.0801,176.83315221559215,-39.634706056701745
1104,1930380.723,5606885.4206,176.84888058010714,-39.624049767034705
1105,1928242.576,5605126.4053,176.82489589526475,-39.64068586367691
1106,1929794.6919,5606157.8045,176.84243019427078,-39.63081694451985
1107,1931657.9502,5606767.7149,176.8637872834238,-39.62461431795664
1108,1928071.5743,5601418.3025,176.82474715853053,-39.6740881179131
1109,1928865.3245,5604499.2504,176.8324490151285,-39.64608506452476
1110,1933013.2608,5606276.1516,176.87978977217986,-39.62850744559759
1111,1930096.0021,5605165.3679,176.84642819148266,-39.6396228806815
1112,1930975.416,5606040.4798,176.85621621181767,-39.63141613750464
1113,1929535.3081,5604021.2732,176.84047832728075,-39.65012440546255
1114,1930708.8611,5604599.6725,176.85383703587013,-39.64447190743221
1115,1931550.2999,5605044.4824,176.86339877100525,-39.64014760744524
1116,1930181.8785,5603500.3529,176.8482576896224,-39.654558235574704
1117,1931297.7779,5604019.6498,176.8609756535174,-39.649458476567986
1118,1936879.4622,5605419.3982,176.92517034554277,-39.634696902829845
1119,1940381.7584,5606468.7202,176.96534685725968,-39.62387971506792
1120,1931983.0066,5601628.2459,176.87014501335014,-39.67069102962577
1121,1933396.4732,5602254.5506,176.88627124912188,-39.66451091660133
1122,1932652.7971,5601787.917,176.87785603921253,-39.668995348923936
1123,1934272.7358,5602481.5599,176.89634854318484,-39.66212821653371
1124,1932491.2866,5600883.0255,176.87643264364877,-39.67719281942613
1125,1933917.1073,5601332.8267,176.89279261356856,-39.672593639886166
1126,1933254.8498,5599052.5861,176.88623936099694,-39.69335031119123
1127,1932755.7121,5599970.2249,176.87996874568205,-39.68529565346571
1128,1937076.6732,5590887.926,176.93488592494836,-39.765242987765454
1129,1932069.1363,5627120.1935,176.8584101102114,-39.44148613018172
1130,1929700.6738,5620631.7102,176.83415338747346,-39.50072946695824
1131,1931856.3257,5621436.1239,176.85876825737498,-39.492668838213845
1132,1933870.0067,5623357.0465,176.8811712726599,-39.47462103664143
1133,1933977.6774,5622244.6528,176.88297708460647,-39.484579569994786
1134,1933849.7721,5620868.875,176.88218202579486,-39.49699725736491
1135,1935244.3135,5622396.8359,176.89759519612593,-39.48271910283455
1136,1929935.2152,5617800.492,176.8382777022495,-39.526093070585624
1137,1931289.5943,5618874.848,176.85346581074154,-39.515913498307974
1138,1929128.3273,5615913.8071,176.82984385897288,-39.54336442026586
1139,1936784.4821,5622541.7124,176.91538914407658,-39.4808155500605
1140,1935596.5714,5621622.6544,176.9020712440139,-39.48954147972741
1141,1932155.8363,5619172.1576,176.86337195174332,-39.51290646819961
1142,1932957.819,5619695.0615,176.8724186479905,-39.507895433352296
1143,1930897.8739,5617441.661,176.849631441863,-39.528948940420634
1144,1932639.7724,5618811.6287,176.86916874889172,-39.51596054510611
1145,1935027.3204,5620573.2707,176.8959941215942,-39.49919693671988
1146,1931955.5398,5618107.3103,176.8615780682195,-39.522556846179384
1147,1934385.1461,5619845.6315,176.88890761196927,-39.50598809260168
1148,1933474.1718,5619074.1674,176.87872194545082,-39.51327714167507
1149,1936756.4258,5621212.1844,176.9157350016412,-39.49277834471223
1150,1932438.2453,5617714.1341,176.86737765281302,-39.5259049477017
1151,1936068.831,5620699.7522,176.90801557321572,-39.49765370845229
1152,1931464.3106,5616811.738,176.85652109317732,-39.534393716838856
1153,1933769.1453,5618499.8297,176.88243331988488,-39.518325895872394
1154,1934950.2653,5619450.9489,176.89566415157435,-39.509316285952764
1155,1930946.1341,5615756.9576,176.85102978893997,-39.54407606871596
1156,1935913.6673,5619613.8223,176.90676254890116,-39.50747636943102
1157,1934578.0927,5618683.2371,176.89173058046487,-39.516362682894645
1158,1936712.3353,5619487.2034,176.9160949289559,-39.50830230857902
1159,1935608.3368,5618704.25,176.9036774859163,-39.515772267275146
1160,1934553.2701,5615599.7124,176.89299262721357,-39.54409231053446
1161,1892548.5995,5588432.6737,176.4171138447123,-39.803779815809065
1162,1883042.1014,5573468.3153,176.31272663277966,-39.94159872642872
1163,1906906.326,5572966.1685,176.59177268941175,-39.93780272420495
1164,1902259.8154,5566526.4161,176.54048239335583,-39.99738402747059
1165,1921266.1861,5566564.0916,176.76265293077836,-39.990035707302106
1166,1903927.6687,5565911.4973,176.56027063323958,-40.00231551004998
1167,1900727.0719,5543257.3227,176.5333827081796,-40.20717879209642
1168,1689030.1761,5676015.4646,174.02902411290182,-39.06041304480686
1169,1688806.5093,5674660.8762,174.02661611575033,-39.07264040153268
1170,1687889.8105,5671379.9873,174.01644472501366,-39.10229336352137
1171,1682342.7231,5669634.8169,173.95251292188,-39.11855885875499
1172,1690698.1648,5675742.0582,174.0483364267141,-39.06270467903068
1173,1681360.0915,5661362.8021,173.94214109862816,-39.19318116637446
1174,1690690.9678,5675082.979,174.04834109188295,-39.06864356132781
1175,1692143.5036,5675786.2991,174.06503374067313,-39.06215472137597
1176,1693044.9438,5676347.6061,174.0753745387876,-39.05700191700644
1177,1690576.4726,5674376.1395,174.04711190642794,-39.07502388934655
1178,1689694.4758,5673190.1555,174.0370735635611,-39.085800419528205
1179,1694726.394,5676694.7979,174.09475645063782,-39.05369305291937
1180,1691701.2679,5674390.8128,174.06011109214515,-39.07477420719404
1181,1698465.3863,5679283.9377,174.13758612695878,-39.029952580841794
1182,1701292.3718,5680773.8112,174.17001917131313,-39.0162065977483
1183,1699227.8833,5678309.1236,174.1465356608756,-39.03864892835982
1184,1693271.0134,5674669.6611,174.0782169020448,-39.072095508155556
1185,1690851.742,5672117.2489,174.05059554802327,-39.09534721537192
1186,1692555.5179,5673333.232,174.07012898169108,-39.084212458685315
1187,1695347.6747,5675480.4372,174.10210547729596,-39.06456633663546
1188,1691903.0044,5672279.8115,174.0627282571086,-39.09377241550198
1189,1694486.9206,5673351.6607,174.0924535923403,-39.08383935732147
1190,1874536.2792,5488619.2371,176.24976047244118,-40.70761139127707
1191,1697195.3482,5674381.2804,174.12361560978286,-39.07426543177853
1192,1706214.2014,5682785.2706,174.22654588059146,-38.997500823007826
1193,1693688.6168,5672650.6412,174.083321804116,-39.09024137227464
1194,1695528.3837,5673689.9893,174.10444533134634,-39.08067773959006
1195,1700557.4147,5676636.9469,174.1621417592602,-39.05356228077286
1196,1707720.7787,5683006.1477,174.24390497249541,-38.995326716628846
1197,1705088.1302,5678426.9249,174.2142163478908,-39.0369024455898
1198,1691569.833,5662599.7711,174.0601834815917,-39.18102075575876
1199,1740810.4113,5690490.4284,174.6243404947919,-38.9232115710134
1200,1700593.4347,5667630.9113,174.16389116541345,-39.13469665755782
1201,1716239.2211,5677815.7975,174.343131846755,-39.040995770396044
1202,1704149.697,5661098.8092,174.20603428048977,-39.19312695648846
1203,1703813.6926,5665164.6613,174.20152056395455,-39.156537498712794
1204,1720138.4119,5664492.2961,174.39053066599416,-39.160493681974664
1205,1702151.4277,5644800.4826,174.18537055843493,-39.34019602448737
1206,1740645.1459,5655244.5739,174.629724869434,-39.2407183746985
1207,1710549.1183,5645801.5448,174.28263099104728,-39.330144773570105
1208,1759848.4741,5669273.2972,174.84882834724314,-39.11104502296274
1209,1711095.4573,5644966.6006,174.28910645632152,-39.33759639906421
1210,1710707.7299,5643849.3989,174.28479276063266,-39.34771050898406
1211,1675140.3832,5648054.6619,173.87160899205918,-39.31364656282963
1212,1685405.5072,5632727.3492,173.99262032738255,-39.45078430716798
1213,1673887.7988,5632788.4117,173.85876489520047,-39.45129955469808
1214,1700094.4178,5635710.2812,174.16286381223293,-39.42232943739753
1215,1696599.8753,5625159.6358,174.12380101186076,-39.51777779771017
1216,1711800.6517,5634577.8134,174.2990213518759,-39.43109228962417
1217,1704634.127,5622864.1302,174.21761014233903,-39.53751584960471
1218,1728520.8987,5633435.5861,174.49345722730482,-39.43904958067198
1219,1708485.557,5618523.6458,174.2631276545488,-39.57613816043089
1220,1712622.2835,5617823.484,174.3113999657839,-39.581911825923584
1221,1724514.3104,5622467.7049,174.44896295192262,-39.53843354145079
1222,1710385.9288,5618679.1159,174.28522316583684,-39.57449506765139
1223,1709653.1168,5617838.7369,174.27683194856763,-39.582159423900016
1224,1709438.4923,5615181.8438,174.274772056175,-39.60612068040184
1225,1710182.2132,5616913.9202,174.28314512200052,-39.59042248896047
1226,1749847.7383,5613996.603,174.7455615870023,-39.610678793350665
1227,1734390.6532,5597398.6393,174.56895120254276,-39.76274067716719
1228,1725966.1799,5598492.1543,174.47042119625448,-39.7541788437105
1229,1788578.3583,5703942.0508,175.17136420115216,-38.79311400391902
1230,1807061.6432,5694357.26,175.386906278597,-38.8752662497953
1231,1795383.6593,5695605.1736,175.25203306992333,-38.86670271182019
1232,1796395.3284,5693223.8101,175.2643660477088,-38.887920305649665
1233,1800681.3138,5693049.4796,175.31379571845548,-38.888521540445005
1234,1805065.2643,5667638.2406,175.37193320649686,-39.11630293760254
1235,1809057.1501,5637113.8313,175.42753096792697,-39.39016250887968
1236,1795899.9756,5633113.8811,175.2760402185693,-39.42926306512678
1237,1807193.4409,5634633.7946,175.40667553594716,-39.41293908958155
1238,1830336.3872,5627659.451,175.67763798916863,-39.469844533029764
1239,1785087.8776,5608626.8629,175.1573252614318,-39.65213718188075
1240,1762805.195,5587885.9524,174.90288206093322,-39.843446821242416
1241,1773390.6066,5582715.0287,175.02790550606335,-39.88791277631501
1242,1768949.7539,5578169.9889,174.97717330004414,-39.92973528588939
1243,1772832.7507,5580743.9147,175.02190660074905,-39.905775238839155
1244,1770258.8439,5577386.2019,174.99268926024513,-39.936530652735875
1245,1772356.1728,5579068.2389,175.01677721227284,-39.92096065787636
1246,1775502.2644,5580822.475,175.05309637884042,-39.90451927254723
1247,1774325.3118,5579896.7289,175.03958345097243,-39.91309779571192
1248,1773543.0027,5579121.9833,175.03064207312664,-39.92023440436731
1249,1771648.7652,5577253.1821,175.00898237968497,-39.93744773713287
1250,1772399.6727,5578120.9571,175.01753637010066,-39.929481435745856
1251,1772895.639,5578543.3374,175.0232250847971,-39.925577083227935
1252,1777441.1462,5581876.2879,175.07547785467364,-39.894627003818954
1253,1771603.5642,5576018.9401,175.00877875833223,-39.9485704392174
1254,1774839.5664,5579158.0784,175.04579452091016,-39.919642774640295
1255,1776957.8442,5580291.9909,175.07025773479876,-39.90899312335865
1256,1773864.2722,5577974.5021,175.03470500644096,-39.9305007040063
1257,1776427.2564,5579668.1276,175.06422279047115,-39.91472107072533
1258,1772425.5425,5576648.6138,175.01822848427904,-39.942733591530015
1259,1773357.3447,5577099.262,175.0290088283033,-39.93848551382267
1260,1775249.6704,5578409.9424,175.05079129251322,-39.92629435087682
1261,1776157.5407,5578886.861,175.06127999408662,-39.9218117853602
1262,1784218.1347,5576470.2921,175.1562211203491,-39.94185475669161
1263,1774904.6857,5577435.8256,175.04701803479028,-39.935136761641914
1264,1773679.5369,5576149.3431,175.033030829221,-39.946972739634774
1265,1776526.0428,5577481.6795,175.06596978506383,-39.93438738637036
1266,1775215.9633,5575568.602,175.05116110834774,-39.95188507723388
1267,1848556.7764,5613134.2221,175.89463231672102,-39.595489846855905
1268,1875425.6735,5639295.9974,176.19630495372522,-39.35191274817647
1269,1792696.6344,5568536.4762,175.25773902317638,-40.011394014461864
1270,1815928.3246,5581439.0458,175.52542040734352,-39.889636327183574
1271,1839866.8435,5604233.7228,175.79677325652423,-39.67806727519516
1272,1803106.9424,5562446.7882,175.38152236767937,-40.06377339076963
1273,1802210.1911,5562557.6346,175.37098145749883,-40.06299116789912
1274,1794538.7966,5549801.418,175.2849436164583,-40.17963383034684
1275,1803377.9615,5560160.4962,175.3854159416699,-40.08428893103559
1276,1802825.3204,5549585.6599,175.3822625094486,-40.17961479062511
1277,1838732.2529,5573360.2651,175.7947992116196,-39.956227257537016
1278,1817255.2569,5555385.6876,175.54964006878402,-40.12380069055672
1279,1803803.1218,5545665.7748,175.39497952235925,-40.21466325181283
1280,1794596.338,5533257.0369,175.29063787928627,-40.32855643168914
1281,1810164.5066,5541560.0011,175.47101381742397,-40.25004911656181
1282,1848381.4351,5560182.9943,175.91266622038404,-40.072021007041876
1283,1817467.9693,5546754.3009,175.55504664094977,-40.20143322764247
1284,1803317.3027,5529691.5954,175.39434639337665,-40.35857260089902
1285,1818346.7143,5546196.571,175.56555065892826,-40.20622476793644
1286,1816627.4097,5544023.5394,175.5461003543753,-40.22622909717599
1287,1819755.3881,5546018.5383,175.58214741814956,-40.20745920707347
1288,1817738.9634,5544370.4133,175.55903498974945,-40.222819037290066
1289,1818704.5386,5544860.9878,175.57020542547554,-40.21815230558397
1290,1818291.6917,5542666.4899,175.56610403151905,-40.23801125190421
1291,1819342.8775,5543936.459,175.57801558218918,-40.22630659082416
1292,1813810.8659,5531048.1444,175.5173582101564,-40.343739470538466
1293,1829132.7892,5542527.8832,175.69346471708968,-40.236363904831165
1294,1819158.7976,5531986.8601,175.57994168312894,-40.33390385389727
1295,1822359.1381,5534099.2326,175.61684445773906,-40.31404661306219
1296,1821540.7346,5532588.1866,175.6077460653167,-40.32786335350397
1297,1819567.9752,5530726.1226,175.5851872393468,-40.34514309689021
1298,1822526.7047,5531572.7783,175.61969400403544,-40.33673974111734
1299,1821737.4056,5532028.8116,175.61025287764858,-40.3328454882221
1300,1828660.3645,5534286.7123,175.69085733578945,-40.31065881224202
1301,1818925.766,5529571.7175,175.57802900606825,-40.355701581618455
1302,1820699.5738,5530165.9851,175.59869130170637,-40.34988586092811
1303,1818056.9507,5527685.9961,175.5684522757373,-40.37290091408175
1304,1822096.2909,5531029.3412,175.61482090570684,-40.341745216530306
1305,1819605.3146,5528924.9312,175.5862460979242,-40.361344097101906
1306,1820244.6626,5529404.7093,175.5936026824333,-40.3568575331491
1307,1823318.0924,5531689.9096,175.62896039288466,-40.33547427703804
1308,1824653.7183,5532418.2835,175.64441185826357,-40.32856084435304
1309,1826042.0981,5533057.8993,175.6605117439065,-40.32242994949287
1310,1822426.586,5530412.0866,175.61892072542605,-40.34721245934882
1311,1821651.4149,5529527.8153,175.61010961700848,-40.355377038303594
1312,1819785.3981,5527927.5985,175.58870845513138,-40.370272679845655
1313,1823693.9518,5530989.1241,175.63362607602144,-40.34168054626431
1314,1818940.498,5526336.1649,175.57931300192988,-40.38481795050212
1315,1822966.9419,5529853.7502,175.62547170739276,-40.35209317585433
1316,1826191.1878,5532129.8591,175.66259312749457,-40.33074153169519
1317,1821039.7934,5528146.0052,175.60339305392367,-40.367975481387994
1318,1820162.0434,5527075.1943,175.59343470559998,-40.37784493720659
1319,1822462.9755,5529023.9829,175.6198325151849,-40.35969543689384
1320,1824375.9641,5530132.6611,175.641948486858,-40.34920538381333
1321,1821967.3011,5528191.0695,175.61429074563517,-40.36732356095401
1322,1822971.0454,5528784.9276,175.62589337671167,-40.3617112322963
1323,1823871.7046,5529238.7441,175.63633046777642,-40.35738579233932
1324,1821427.0963,5525630.7189,175.6088238303459,-40.390509950769044
1325,1823431.9251,5527841.0998,175.63164622144788,-40.37008208679798
1326,1819539.2742,5524050.3768,175.58714808135312,-40.40523250367485
1327,1834478.7753,5536269.1284,175.7585274581855,-40.291207041162565
1328,1824295.6656,5528246.3111,175.64166689583536,-40.366203461823076
1329,1825522.3125,5527865.6291,175.65623377698273,-40.36929863453922
1330,1820866.5795,5518721.9483,175.60462499217311,-40.45283642945338
1331,1830776.9572,5527886.3491,175.71805097483994,-40.36767464406988
1332,1824536.1687,5525591.4308,175.64543158070663,-40.39003159036008
1333,1868559.677,5555117.2506,176.15106603813695,-40.11140498711084
1334,1854919.9061,5543431.5924,175.9958623397139,-40.220785466469614
1335,1839759.5564,5524275.2333,175.82508510211903,-40.39763451505148
1336,1843481.5298,5530923.0808,175.86635222551368,-40.33673831367416
1337,1864080.6992,5545748.4962,176.1024233626857,-40.19710678456252
1338,1864005.3181,5544297.0973,176.10213469478515,-40.210187659608266
1339,1875106.4576,5537387.8625,176.2353435249664,-40.268769190022944
1340,1852362.1573,5515536.0294,175.9768649657077,-40.47253905095012
1341,1840580.205,5517912.4878,175.83715016111097,-40.45465043808643
1342,1836215.0791,5495937.5625,175.79394444254334,-40.65363755854894
1343,1880472.0521,5510011.903,176.31039424839815,-40.513212962071414
1344,1795540.8243,5516913.9703,175.306766074551,-40.47545402794342
1345,1789131.6181,5518347.1139,175.23078578885014,-40.464036479996714
1346,1794637.9127,5517904.6645,175.29581880830307,-40.466748016738336
1347,1795882.9209,5515919.1411,175.31110586567812,-40.48432859886096
1348,1791050.7642,5506106.6568,175.25709967357955,-40.57378609595057
1349,1785026.7829,5497408.0753,175.18853637460927,-40.653461339441115
1350,1810185.8548,5509857.4127,175.481724294136,-40.535391037608655
1351,1792062.2549,5501595.0366,175.2704147115252,-40.61416471850241
1352,1788561.7527,5494703.3414,175.2311305240766,-40.677009306626836
1353,1793201.6559,5501463.9997,175.2839138918837,-40.6150787757243
1354,1792385.262,5500494.0024,175.27456651217804,-40.62400081818948
1355,1794591.256,5501759.4306,175.30023712038044,-40.61209350664229
1356,1793256.8969,5500548.1799,175.28484743115354,-40.6233097604306
1357,1793705.6788,5498613.2706,175.2907447459187,-40.640621978138526
1358,1804347.4258,5508409.1712,175.41331525625807,-40.54988629363649
1359,1794257.2324,5500807.6181,175.29658521048182,-40.62073988113118
1360,1793708.0895,5499916.8947,175.29037198716057,-40.62888671391952
1361,1795336.2807,5500705.5983,175.30936396151677,-40.621403898869666
1362,1793590.1562,5499073.4624,175.28923803955357,-40.6365066013564
1363,1794428.2287,5499534.4595,175.29899841027793,-40.632160085050856
1364,1803033.0128,5497127.3632,175.40143852269276,-40.651756363288044
1365,1794148.9184,5490555.9186,175.29847334032618,-40.71304607559582
1366,1761067.6651,5475478.7205,174.91095042334774,-40.85592760289166
1367,1778718.0743,5486886.9321,175.11696278241766,-40.749568377833675
1368,1783181.8811,5487436.3238,175.16964127875926,-40.74364094746637
1369,1780626.6243,5486451.523,175.13968083419832,-40.75307129056436
1370,1777655.507,5481631.2922,175.10587853149227,-40.79711240704479
1371,1782936.5051,5485647.5558,175.16726001200848,-40.759798327059244
1372,1770834.2002,5474292.1353,175.02708187008756,-40.86463290699094
1373,1774927.5251,5477230.6148,175.07479665075832,-40.837315501545426
1374,1768410.67,5472521.3752,174.99882116988272,-40.881076649188216
1375,1767196.1655,5471340.8808,174.9847324510345,-40.89195349887285
1376,1772707.7908,5474483.832,175.04924679067395,-40.86251437497549
1377,1767917.5362,5471003.9392,174.99338176312213,-40.89483931512958
1378,1770852.3812,5472262.5351,175.0278551519543,-40.8829011696659
1379,1769436.7779,5470998.6287,175.01140787280747,-40.89457405813118
1380,1774147.2006,5474065.0084,175.06643265811692,-40.86598024849044
1381,1784417.3735,5478505.4237,175.18690132065123,-40.82376106139156
1382,1768346.0235,5469532.8236,174.99886432011473,-40.907995611379754
1383,1772378.3236,5466230.5069,175.04763093165712,-40.93688544259982
1384,1766919.6553,5468696.0133,174.98216305399134,-40.91582164124756
1385,1775189.4852,5473927.904,175.0788312942935,-40.866992350050076
1386,1789648.4813,5473791.2474,175.25032474490632,-40.86500362849515
1387,1767792.4964,5468005.2066,174.99270887572715,-40.92186232202747
1388,1769412.1477,5468247.5241,175.0118664671998,-40.91934686077761
1389,1766950.2294,5465868.7887,174.98328711564972,-40.94126874911856
1390,1765665.0869,5462501.0207,174.96892991638114,-40.97185023045836
1391,1749605.2744,5449969.9751,174.78119063633477,-41.087779097526465
1392,1757462.2341,5454646.0435,174.87349274731378,-41.04419528460278
1393,1760418.7177,5453177.0303,174.9090330279458,-41.05684394052284
1394,1756305.7642,5452061.8276,174.8603955920149,-41.067684820324786
1395,1754845.9657,5448652.602,174.84388732124143,-41.098658715134626
1396,1753392.6491,5447046.2977,174.82699079135764,-41.11339665887228
1397,1751879.6122,5445006.5188,174.80948286650408,-41.13204622188704
1398,1763493.1945,5448886.9806,174.9467398390302,-41.0948551113458
1399,1755585.668,5448044.9875,174.85284500882156,-41.103988013444344
1400,1757442.9207,5449673.1526,174.87453456033205,-41.088971481871575
1401,1757583.9568,5447959.6346,174.87665206810848,-41.10437138150085
1402,1757131.9677,5448220.8913,174.87120533236288,-41.10210675193873
1403,1753220.2347,5443447.1496,174.82583665650606,-41.14583396691595
1404,1756452.5374,5446699.8037,174.8635057384327,-41.11593264860839
1405,1755896.4708,5445342.7347,174.85723029917384,-41.12825767907436
1406,1758041.0,5446956.4371,174.8823501701999,-41.113314599637526
1407,1757270.8822,5446230.0956,174.87336834749604,-41.120003492268125
1408,1758764.095,5446512.3975,174.89107289707272,-41.11717134226719
1409,1755562.1826,5443832.5815,174.85363267173153,-41.141918170586244
1410,1759869.0647,5446774.9047,174.90415917665536,-41.11459122167446
1411,1756322.486,5444063.6859,174.86262876312463,-41.139691371040506
1412,1757803.9652,5445125.3285,174.87999897601838,-41.129846502605865
1413,1755240.4316,5442763.8666,174.85007121810517,-41.15160175292176
1414,1757064.593,5444321.6983,174.87140063682577,-41.13722514404629
1415,1756593.4473,5442924.1226,174.86614665024635,-41.14989887635242
1416,1778221.7389,5455057.4114,175.120219181679,-41.036213436018585
1417,1771135.6495,5446801.9562,175.0382664900549,-41.11205217747183
1418,1769453.4487,5443872.8895,175.0190514400051,-41.13877356979715
1419,1777493.8546,5449548.8907,175.11315280819227,-41.08596012589987
1420,1771760.562,5445581.8351,175.0460460121941,-41.12290418575519
1421,1770967.9672,5444933.3692,175.03679076121864,-41.12890915593947
1422,1768579.5088,5442572.5045,175.00900191288912,-41.15066224137983
1423,1772761.1389,5445858.6594,175.05787987365366,-41.12019989705263
1424,1771700.9291,5444481.147,175.0456439368505,-41.132825506252374
1425,1775019.2195,5447012.9303,175.0844316939299,-41.109325562002574
1426,1771254.4379,5442704.9769,175.04082348372822,-41.14890942827243
1427,1777702.6007,5441687.2161,175.11791130969934,-41.156684451423246
1428,1773987.4023,5445989.8361,175.07244049445788,-41.11875724067052
1429,1772989.6794,5444886.1233,175.06087450058976,-41.12890621778708
1430,1777073.2769,5447303.5072,175.10879548160784,-41.106264714553845
1431,1780022.4223,5449181.7707,175.14334410545706,-41.08870897504485
1432,1769261.6993,5440581.1012,175.01767686804692,-41.16844759036492
1433,1775224.1546,5446111.4617,175.0871279823529,-41.11739647442031
1434,1774285.7192,5445054.1457,175.07625722330548,-41.127116476386036
1435,1760691.1419,5440678.4905,174.91554245566533,-41.16931487522072
1436,1757607.4576,5436403.3367,174.87990304401546,-41.20840982342574
1437,1756576.5126,5435625.0145,174.8678118257427,-41.215617189330175
1438,1762981.2082,5440250.312,174.9429405388734,-41.172712523802076
1439,1758734.7461,5436929.7622,174.89320540334137,-41.20345018082535
