WKT,SA22020_V1_00,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,SHAPE_X,SHAPE_Y
POINT (175.8332371851845 -37.38793652676221),169400,Waihi North,Waihi North,2.63787358205,2.63787358205,-37.38793652695646,175.83323718492332,1850830.909476063,5858323.6757755615,1850830.9095,5858323.6758
POINT (175.8540424480479 -37.38035182417721),169500,Waihi East,Waihi East,4.07786824441,4.07786824441,-37.38035182380176,175.85404244751908,1852698.7120542584,5859109.836039291,1852698.7121,5859109.836
POINT (175.83752506578898 -37.39735847542415),169600,Waihi South,Waihi South,2.68853954053,2.68853954053,-37.397358475056535,175.8375250657227,1851179.131795195,5857266.640937353,1851179.1318,5857266.6409
POINT (174.77507667898172 -37.2913519478589),169700,Aka Aka,Aka Aka,186.925897033,186.925897033,-37.291351947426136,174.77507667945352,1757341.4414427164,5871329.266847156,1757341.4414,5871329.2668
POINT (175.1756664551652 -37.15505157221381),169800,Mangatangi,Mangatangi,258.186253466,258.186253466,-37.15505157196879,175.1756664553415,1793201.1379162597,5885710.940626408,1793201.1379,5885710.9406
POINT (174.95287784569675 -37.247057527186925),169900,Tuakau Rural,Tuakau Rural,46.002710601,46.002710601,-37.24705752719579,174.95287784544055,1773204.6434772422,5875933.201399313,1773204.6435,5875933.2014
POINT (174.94816204363698 -37.257214893976204),170000,Tuakau North,Tuakau North,2.69556583868,2.69556583868,-37.25721489405967,174.94816204415122,1772763.1407454028,5874814.810189632,1772763.1407,5874814.8102
POINT (174.87549260655612 -37.364170345473866),170100,Onewhero,Onewhero,205.397421141,205.397421141,-37.36417034538584,174.875492606068,1766082.6352569552,5863077.809810502,1766082.6353,5863077.8098
POINT (175.03864685635938 -37.23622031073586),170200,Pōkeno Rural,Pokeno Rural,84.9615999499,84.9615999499,-37.23622031071336,175.0386468568873,1780838.420046874,5876975.204801241,1780838.42,5876975.2048
POINT (174.94186389716623 -37.27390176495084),170300,Tuakau South,Tuakau South,2.65841267621,2.65841267621,-37.27390176466318,174.941863896699,1772166.5519592122,5872974.795932604,1772166.552,5872974.7959
POINT (174.78022086930082 -37.4632633061119),170400,Port Waikato-Waikaretu,Port Waikato-Waikaretu,210.134262769,210.134262769,-37.46326330653957,174.78022086921433,1757437.5641914457,5852246.344652614,1757437.5642,5852246.3447
POINT (175.02646366095215 -37.24225315686816),170500,Pōkeno,Pokeno,10.1031265243,10.1031265243,-37.24225315686398,175.02646366131123,1779743.25323185,5876329.032299548,1779743.2532,5876329.0323
POINT (175.00526746604586 -37.35591059678793),170600,Pukekawa,Pukekawa,140.867644982,140.867644982,-37.3559105970453,175.00526746566857,1777595.4155659603,5863757.987371936,1777595.4156,5863757.9874
POINT (175.2148604472856 -37.27896602321372),170700,Maramarua,Maramarua,267.639776855,267.639776855,-37.27896602299178,175.2148604474868,1796360.4310183884,5871880.829923721,1796360.431,5871880.8299
POINT (175.1539147665741 -37.390479627107695),170801,Rangiriri,Rangiriri,130.816323992,166.248087372,-37.39047962698052,175.15391476636316,1790674.3042816217,5859632.077914151,1790674.3043,5859632.0779
POINT (175.1394954269153 -37.4093709501863),170802,Te Kauwhata West,Te Kauwhata West,6.54955659676,6.54955659676,-37.40937095043427,175.13949542699697,1789350.1168065846,5857564.932471952,1789350.1168,5857564.9325
POINT (174.9452182789039 -37.60917640537068),170900,Te Ākau,Te Akau,804.098078242,815.999246957,-37.60917640511719,174.94521827848072,1771695.8387632172,5835767.154028734,1771695.8388,5835767.154
POINT (174.8628005464202 -37.77200551710332),171000,Inlets Waikato District,Inlets Waikato District,0.0,65.349042228,-37.77200551737204,174.8628005461623,1764061.2414766804,5817847.043170519,1764061.2415,5817847.0432
POINT (175.14802261431333 -37.40251804792607),171100,Te Kauwhata,Te Kauwhata,1.73906985404,1.73906985404,-37.402518048068096,175.1480226142453,1790122.210593596,5858308.176583997,1790122.2106,5858308.1766
POINT (175.1225658228043 -37.5423006191057),171200,Huntly Rural,Huntly Rural,350.672247997,350.672247997,-37.54230061877725,175.12256582313285,1787519.0107298335,5842848.646835445,1787519.0107,5842848.6468
POINT (175.30851806237305 -37.423815611694046),171300,Waerenga,Waerenga,261.745086106,261.745086106,-37.423815612043605,175.3085180624136,1804271.796402604,5855609.1084604375,1804271.7964,5855609.1085
POINT (175.1485697256772 -37.55061457976536),171400,Huntly West,Huntly West,5.77450466072,5.77450466072,-37.55061457991311,175.14856972523827,1789795.5224608278,5841873.890784111,1789795.5225,5841873.8908
POINT (175.1658291858162 -37.54648043964062),171500,Huntly East,Huntly East,11.3574884292,11.3574884292,-37.546480439805045,175.16582918605388,1791330.9107205577,5842297.626380864,1791330.9107,5842297.6264
POINT (174.86657590726537 -37.80691528736807),171600,Raglan,Raglan,4.90178667918,4.90178667918,-37.806915286949,174.86657590703794,1764316.4199808987,5813966.722446784,1764316.42,5813966.7224
POINT (175.3327349151547 -37.590831934016585),171700,Whitikahu,Whitikahu,253.626858664,253.626858664,-37.59083193406453,175.33273491516283,1805955.281900548,5837023.065693916,1805955.2819,5837023.0657
POINT (174.94645616257793 -37.88763176753839),171801,Te Uku,Te Uku,500.149419408,500.149419408,-37.88763176747953,174.94645616281906,1771162.2531213325,5804866.50300592,1771162.2531,5804866.503
POINT (174.85150693607574 -37.83903555747283),171802,Whale Bay,Whale Bay,48.7472536573,48.7472536573,-37.83903555709598,174.8515069356626,1762919.114764466,5810428.949442429,1762919.1148,5810428.9494
POINT (175.19008226978073 -37.65872277611848),171900,Taupiri-Lake Kainui,Taupiri-Lake Kainui,47.1832278437,47.1832278437,-37.65872277648757,175.1900822693864,1793183.075664232,5829792.94105941,1793183.0757,5829792.9411
POINT (175.15685904977784 -37.6580909149339),172000,Ngāruawāhia North,Ngaruawahia North,3.71233443819,3.71233443819,-37.65809091481275,175.15685904938053,1790253.7738652364,5829931.0163138565,1790253.7739,5829931.0163
POINT (175.15372601048972 -37.67215079513304),172100,Ngāruawāhia Central,Ngaruawahia Central,3.84713097013,3.84713097013,-37.67215079522924,175.15372601084798,1789941.526831332,5828377.205688208,1789941.5268,5828377.2057
POINT (175.14339886410733 -37.68072141738323),172200,Ngāruawāhia South,Ngaruawahia South,4.42383161965,4.42383161965,-37.68072141733625,175.14339886440726,1789008.8902265492,5827447.044904233,1789008.8902,5827447.0449
POINT (175.27496178837032 -37.65939536403343),172300,Kainui-Gordonton,Kainui-Gordonton,88.4300857933,88.4300857933,-37.65939536358014,175.27496178855594,1800669.3159175648,5829539.954949293,1800669.3159,5829539.9549
POINT (175.16334027295775 -37.721945884668365),172400,Te Kowhai,Te Kowhai,44.9485248335,44.9485248335,-37.72194588444345,175.16334027248834,1790661.8943591774,5822832.08592551,1790661.8944,5822832.0859
POINT (175.10089984287956 -37.77140520770249),172500,Whatawhata West,Whatawhata West,50.700197893,50.700197893,-37.77140520755719,175.10089984342324,1785034.9395482324,5817469.140314731,1785034.9395,5817469.1403
POINT (175.1952355316045 -37.69970512948121),172600,Horotiu,Horotiu,3.23028503729,3.23028503729,-37.699705129431806,175.1952355319967,1793531.1370346835,5825234.626104217,1793531.137,5825234.6261
POINT (175.26166053178235 -37.706362432845),172700,Horsham Downs,Horsham Downs,15.7894979973,15.7894979973,-37.70636243284697,175.26166053194802,1799370.0590145728,5824356.504798847,1799370.059,5824356.5048
POINT (175.15911152502966 -37.80041057136227),172800,Whatawhata East,Whatawhata East,47.4593158366,47.4593158366,-37.80041057170983,175.15911152560085,1790088.1345493789,5814133.666259872,1790088.1345,5814133.6663
POINT (175.2072017982641 -37.78297979632806),172900,Rotokauri,Rotokauri,15.64036099,15.64036099,-37.78297979601174,175.20720179862073,1794368.2054322131,5815969.0010338845,1794368.2054,5815969.001
POINT (175.33891373372336 -37.74850674107966),173000,Hamilton Park,Hamilton Park,46.3184201746,46.3184201746,-37.74850674103765,175.33891373331997,1806064.1473645335,5819512.402504787,1806064.1474,5819512.4025
POINT (175.43296026057013 -37.73962903387172),173100,Eureka-Tauwhare,Eureka-Tauwhare,135.553968278,135.553968278,-37.73962903355585,175.43296026046136,1814376.7390912764,5820286.19823425,1814376.7391,5820286.1982
POINT (175.35271026254648 -37.81259729612514),173200,Tamahere North,Tamahere North,18.6739953782,18.6739953782,-37.81259729636403,175.3527102624358,1807100.8080895487,5812369.691472934,1807100.8081,5812369.6915
POINT (175.4230531838345 -37.79999562314426),173300,Pukemoremore,Pukemoremore,43.2770901424,43.2770901424,-37.7999956228177,175.42305318362378,1813330.033982336,5813609.812235703,1813330.034,5813609.8122
POINT (175.38978179261213 -37.84739762171233),173400,Tamahere South,Tamahere South,38.8365117145,38.8365117145,-37.8473976212477,175.38978179308958,1810265.7046432912,5808424.936649576,1810265.7046,5808424.9366
POINT (175.46479933630997 -37.52131995041141),173500,Tahuna-Mangateparu,Tahuna-Mangateparu,238.925887826,238.925887826,-37.52131995049494,175.4647993368037,1817819.3424433412,5844438.826188421,1817819.3424,5844438.8262
POINT (175.62867221254425 -37.50073434729799),173600,Mangaiti,Mangaiti,258.101975935,258.101975935,-37.50073434771054,175.62867221236797,1832367.549683042,5846330.898652693,1832367.5497,5846330.8987
POINT (175.59349009276582 -37.64163063253026),173700,Tatuanui,Tatuanui,144.461967214,144.461967214,-37.64163063256154,175.5934900922381,1828825.140953255,5830781.516996057,1828825.141,5830781.517
POINT (175.52480733136758 -37.69902987844657),173800,Tahuroa,Tahuroa,181.858701154,181.858701154,-37.69902987853873,175.52480733140382,1822592.5543028535,5824577.172188268,1822592.5543,5824577.1722
POINT (175.5361260121516 -37.64774668449664),173900,Morrinsville East,Morrinsville East,3.87715352273,3.87715352273,-37.64774668427432,175.53612601248142,1823744.6572296985,5830241.283222414,1823744.6572,5830241.2832
POINT (175.51913060805822 -37.65791670684557),174000,Morrinsville West,Morrinsville West,3.90333963626,3.90333963626,-37.65791670666218,175.51913060798714,1822214.691294212,5829153.1211191295,1822214.6913,5829153.1211
POINT (175.7101033228189 -37.53293720691605),174100,Te Aroha East,Te Aroha East,4.68067450952,4.68067450952,-37.53293720674819,175.71010332243827,1839464.2000667865,5842552.827717094,1839464.2001,5842552.8277
POINT (175.70065738621727 -37.55101924576555),174200,Te Aroha West,Te Aroha West,6.29337580542,6.29337580542,-37.5510192456028,175.7006573867422,1838571.720546787,5840570.197414292,1838571.7205,5840570.1974
POINT (175.76834609128392 -37.5977319541536),174300,Waihou-Manawaru,Waihou-Manawaru,140.803523254,140.803523254,-37.59773195421073,175.76834609124873,1844399.56469657,5835212.039690775,1844399.5647,5835212.0397
POINT (175.7049623280298 -37.64354499623402),174400,Waitoa-Ngarua,Waitoa-Ngarua,107.272735313,107.272735313,-37.643544996074425,175.70496232845153,1838656.1046376145,5830291.083714168,1838656.1046,5830291.0837
POINT (175.71770276894125 -37.74659198599448),174500,Richmond Downs-Wardville,Richmond Downs-Wardville,206.668078653,206.668078653,-37.74659198551406,175.71770276947282,1839448.465548278,5818822.608549387,1839448.4655,5818822.6085
POINT (175.73497066717363 -37.78764080544799),174600,Waharoa-Peria,Waharoa-Peria,74.2029892519,74.2029892519,-37.78764080565661,175.73497066704985,1840836.8936883009,5814222.669574463,1840836.8937,5814222.6696
POINT (175.84578176520955 -37.77283997328922),174700,Okauia,Okauia,119.970725893,119.970725893,-37.772839973014605,175.8457817652105,1850646.732300852,5815573.825326754,1850646.7323,5815573.8253
POINT (175.72053548810848 -37.87611563974901),174800,Hinuera,Hinuera,130.219262225,130.219262225,-37.87611563998151,175.72053548783944,1839279.3404754668,5804440.835572297,1839279.3405,5804440.8356
POINT (175.78065636235556 -37.8092195386777),174900,Matamata North,Matamata North,2.13192412458,2.13192412458,-37.80921953869292,175.78065636248897,1844789.396711562,5811709.073594872,1844789.3967,5811709.0736
POINT (175.76957649380918 -37.81795553685557),175000,Matamata South,Matamata South,4.0260555778,4.0260555778,-37.8179555371652,175.76957649349416,1843785.056971115,5810768.533763468,1843785.057,5810768.5338
POINT (175.8730162379797 -37.87150934346499),175100,Te Poi,Te Poi,127.980601334,127.980601334,-37.87150934386481,175.87301623784006,1852708.9512861748,5804549.739751985,1852708.9513,5804549.7398
POINT (175.22071191893215 -37.73223483102324),175200,Te Rapa North,Te Rapa North,9.23197460388,9.23197460388,-37.732234831308254,175.2207119190671,1795691.777711118,5821571.912467591,1795691.7777,5821571.9125
POINT (175.24200080067328 -37.72133017382463),175300,Flagstaff North,Flagstaff North,1.7641801967,1.7641801967,-37.72133017370447,175.24200080051406,1797597.0091862583,5822737.24621313,1797597.0092,5822737.2462
POINT (175.21139966256283 -37.755415141771095),175400,Rotokauri-Waiwhakareke,Rotokauri-Waiwhakareke,7.10134134437,7.10134134437,-37.75541514157168,175.21139966203194,1794810.2641537248,5819019.07212275,1794810.2642,5819019.0721
POINT (175.23989241648465 -37.72943284141228),175500,Flagstaff South,Flagstaff South,1.63874819208,1.63874819208,-37.72943284128923,175.23989241601268,1797389.6454587004,5821842.555714114,1797389.6455,5821842.5557
POINT (175.26505047453912 -37.71737958351809),175600,Rototuna North,Rototuna North,2.66472387285,2.66472387285,-37.7173795838487,175.265050475053,1799639.3499443808,5823126.721661627,1799639.3499,5823126.7217
POINT (175.23527085037858 -37.73942064156467),175700,Pukete West,Pukete West,0.839718202492,0.839718202492,-37.73942064163248,175.2352708506361,1796955.843422487,5820743.964291405,1796955.8434,5820743.9643
POINT (175.25375041856597 -37.7341592241016),175800,Flagstaff East,Flagstaff East,1.80594592028,1.80594592028,-37.73415922433265,175.2537504188597,1798598.40382524,5821288.750473172,1798598.4038,5821288.7505
POINT (175.26539168136185 -37.72662300602896),175900,Rototuna Central,Rototuna Central,1.44366681978,1.44366681978,-37.72662300594983,175.2653916813002,1799644.6010947472,5822100.262108324,1799644.6011,5822100.2621
POINT (175.2444184239488 -37.741609729790845),176000,Pukete East,Pukete East,1.09134429468,1.09134429468,-37.7416097301007,175.2444184235108,1797756.1377605526,5820481.745565996,1797756.1378,5820481.7456
POINT (175.2819573411795 -37.726198764859866),176100,Te Manatu,Te Manatu,1.32591098705,1.32591098705,-37.72619876511128,175.28195734112407,1801105.8435944042,5822111.867171596,1801105.8436,5822111.8672
POINT (175.26994775685378 -37.73648972887627),176200,Rototuna South,Rototuna South,1.97767226913,1.97767226913,-37.73648972919234,175.26994775689647,1800019.6128028824,5820995.630764237,1800019.6128,5820995.6308
POINT (175.2411128986215 -37.76139561956424),176300,Te Rapa South,Te Rapa South,3.92709358876,3.92709358876,-37.7613956197685,175.2411128988321,1797412.2430179825,5818293.111376349,1797412.243,5818293.1114
POINT (175.25025438893792 -37.75310645904886),176400,Saint Andrews West,Saint Andrews West,1.00595234235,1.00595234235,-37.75310645907192,175.2502543890745,1798239.723111944,5819193.612296593,1798239.7231,5819193.6123
POINT (175.2581134582908 -37.751716130262864),176500,Saint Andrews East,Saint Andrews East,1.59423370239,1.59423370239,-37.75171612982465,175.25811345824232,1798935.89539687,5819331.207548156,1798935.8954,5819331.2075
POINT (175.2661637728837 -37.74645487625864),176600,Queenwood (Hamilton City),Queenwood (Hamilton City),1.48862883961,1.48862883961,-37.74645487606222,175.2661637727288,1799659.35188685,5819897.890321537,1799659.3519,5819897.8903
POINT (175.28384882589415 -37.73572254924823),176700,St James,St James,0.733927286496,0.733927286496,-37.73572254915354,175.2838488259433,1801246.766604554,5821050.952509771,1801246.7666,5821050.9525
POINT (175.234997519597 -37.7720997194411),176800,Crawshaw,Crawshaw,0.86398331622,0.86398331622,-37.77209971911351,175.23499752011256,1796845.0983462548,5817118.18233474,1796845.0983,5817118.1823
